"Year","Confession","Gender","Town","District","Governorate"
"1940-1944","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1940-1944","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1960-1964","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1935-1939","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1940-1944","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1935-1939","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1925-1929","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1940-1944","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1960-1964","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1935-1939","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1940-1944","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1935-1939","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1925-1929","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1960-1964","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1945-1949","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1940-1944","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1930-1934","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1960-1964","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1985-1989","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1920-1924","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1945-1949","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1945-1949","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1940-1944","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1945-1949","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1960-1964","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1945-1949","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1960-1964","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1935-1939","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1920-1924","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1960-1964","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1930-1934","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1945-1949","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1960-1964","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1940-1944","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1950-1954","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1945-1949","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1960-1964","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1935-1939","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1945-1949","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1945-1949","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1945-1949","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1970-1974","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1980-1984","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1935-1939","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1955-1959","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1975-1979","درزي","ذكر","الخلوات","حاصبيا","النبطية"
"1965-1969","درزي","ذكر","الخلوات","حاصبيا","النبطية"
